Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.5475,egypt_13th_century,khafaji3,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5475,egypt_12thC_19,indus1,-1200,-1100,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5475,sm_22_9,thutmosesIII-1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5475,Diyala53,egypt_5th_dynasty1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5475,egypt_18th_dynasty7_1,hazor-lb-1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5475,Mari1a,egypt_12d_9,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5475,anatolia_14_3,egypt_4thd_15,-1400,-1300,Late Bronze,Hittite,Anatolia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.5475,susa1,susa2,-1400,-1100,Late Bronze Age,Elamite,Iran,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5475,canaanit_61,egypt_3rd_dynasty6,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5475,Mari1a,levant_14-12_3,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5475,egypt_12d_9,levant_1400-1200BC_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5475,egypt_19th_dynasty_2,susa3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.5475,levant_1400-1200BC_2,thutmosesIII-1,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5475,egypt19thc_4,egypt_18d_44,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5475,egypt_3rd_dynasty6,mari5,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5475,egypt13c_3,mari5,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.545,egypt19thc_4,egypt_4thd_15,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.545,levant_14-12_3,thutmosesIII-1,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.545,egypt5d_31,sm_22_7,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.545,amorite_1,sin_nippur_2600bc,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.545,egypt_18d_61,ramsesII,-1500,-1400,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.545,Diyala53,egypt_3rd_dynasty6,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.545,Diyala55,Wasit63,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.545,ramsesII,sin_nippur_2600bc,-1300,-1200,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.545,egypt5d_31,thutmosesIII-1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.545,indus1,ramsesII,-2200,-1900,Harappan,Indus,India-Pakistan,-1300,-1200,New Kingdom,Egyptian,Egypt
0.545,anatolia_14_3,sm_22_9,-1400,-1300,Late Bronze,Hittite,Anatolia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.545,egypt_3rd_dynasty6,sm_22_9,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.545,egypt_19th_dynasty_2,susa2,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.545,egypt_19_5,thutmosesIII-1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.545,SM_22cbce_3,egypt_6_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.545,diayla_9,thutmosesIII-1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.545,Diyala54,Mari1a,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.545,Diyala56,ramsesII,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.545,Diyala55,sin_nippur_2600bc,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.545,ebla5,susa3,-2600,-2400,Early Bronze Age,Ebla,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.545,anatolia_14_3,egypt_18d_61,-1400,-1300,Late Bronze,Hittite,Anatolia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.545,ramsesII,susa1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.545,egypt13c_3,indus1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.545,SM_22cbce_4,levant_1400-1200BC_2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.545,amorite_1,indus1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.545,Diyala53,egypt_12dynasty_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.545,egypt_12thC_19,egypt_18th_dynasty7_1,-1200,-1100,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5425,egypt5d_31,indus1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5425,egypt_12d_9,susa3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.5425,Diyala54,mari5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5425,egypt_4thd_15,susa1,-2600,-2500,Old Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5425,Diyala53,mari5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5425,egypt_18d_61,levant_14-12_3,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5425,khafaji3,mari5,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5425,canaanite_1,egypt_18th_dynasty7_1,-1400,-1200,Late Bronze,Canaanite,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5425,egypt_19_5,khafaji3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5425,Diyala56,sm_22_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5425,egypt19thc_4,indus2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5425,egypt_5th_dynasty1,susa3,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.54,Diyala53,Wasit63,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.54,egypt_5th_dynasty1,mari5,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.54,indus1,sm_22_9,-2200,-1900,Harappan,Indus,India-Pakistan,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.54,egypt_6_1,hazor-lb-1,-2400,-2200,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.54,egypt_18d_44,sin_nippur_2600bc,-1500,-1400,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.54,egypt_18_34,khafaji3,-1500,-1400,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.54,egypt_12thC_19,egypt_4thd_15,-1200,-1100,New Kingdom,Egyptian,Egypt,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.54,egypt_5th_dynasty1,mesopotamia_27_25_7,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.54,Diyala56,indus2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.54,egypt_18d_44,khafaji3,-1500,-1400,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.54,egypt_18th_dynasty7_1,susa2,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.54,Diyala53,egypt_18d_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.54,egypt_3rd_dynasty6,idrimi,-2700,-2600,Old Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.54,Diyala53,anatolia_14_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.54,egypt_4thd_15,mesopotamia_27_25_7,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.54,egypt19thc_4,mesopotamia_27_25_7,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.54,anatolia_14_3,egypt13c_3,-1400,-1300,Late Bronze,Hittite,Anatolia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.54,egypt_19th_dynasty_2,thutmosesIII-1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.54,Diyala54,SM_22cbce_4,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.54,Diyala54,canaanite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.54,Diyala53,indus1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.5375,indus3,sm_22_9,-2500,-2000,Harappan,Indus,India-Pakistan,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5375,egypt_18th_dynasty7_1,levant_1400-1200BC_2,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5375,SM_22cbce_2,canaanit_61,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5375,Mari1a,egypt_4thd_15,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.5375,egypt_19th_dynasty_2,sm_22_9,-1300,-1200,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5375,diayla_9,egypt_19th_5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5375,canaanit_61,indus1,-1400,-1200,Late Bronze,Canaanite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.5375,egypt_12d_9,egypt_18d_61,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5375,diayla_9,susa3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.5375,egypt_18th_1,susa1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5375,egypt_18th_dynasty7_1,indus2,-1600,-1300,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5375,indus3,susa1,-2500,-2000,Harappan,Indus,India-Pakistan,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5375,egypt_19th_dynasty_2,ramsesII,-1300,-1200,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5375,Diyala53,egypt5d_31,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.5375,mari5,susa3,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.5375,egypt_4thd_15,egypt_6_1,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.5375,ramsesII,thutmosesIII-1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5375,canaanit_61,egypt_18d_61,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.535,hazor-lb-1,susa1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.535,indus3,susa2,-2500,-2000,Harappan,Indus,India-Pakistan,-1400,-1100,Late Bronze Age,Elamite,Iran
0.535,indus2,susa3,-2200,-1900,Harappan,Indus,India-Pakistan,-2400,-2200,Old Elamite,Elamite,Iran
0.535,egypt_18d_61,susa1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.535,anatolia_14_3,egypt_19th_5,-1400,-1300,Late Bronze,Hittite,Anatolia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.535,diayla_9,indus3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.535,amorite_1,hazor-lb-1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.535,Wasit63,canaanite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.535,egypt_12thC_19,sm_22_7,-1200,-1100,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.535,egypt_18th_dynasty7_1,thutmosesIII-1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.535,canaanit_61,sm_22_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.535,diayla_9,egypt_5th_dynasty1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.535,ebla11,egypt_19th_dynasty_2,-2600,-2400,Early Bronze Age,Ebla,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.535,indus2,levant_1400-1200BC_2,-2200,-1900,Harappan,Indus,India-Pakistan,-1400,-1200,Late Bronze,Canaanite,Levant
0.535,Wasit63,sin_nippur_2600bc,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.535,Diyala53,egypt_18d_44,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.535,canaanit_61,egypt_19th_dynasty_2,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.535,egypt_19th_dynasty_2,egypt_5th_dynasty1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5325,egypt_18_34,thutmosesIII-1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5325,amorite_1,diayla_9,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5325,egypt19thc_4,egypt_3rd_dynasty6,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5325,indus2,susa2,-2200,-1900,Harappan,Indus,India-Pakistan,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5325,levant_1400-1200BC_2,susa2,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5325,Diyala55,ebla11,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.5325,Diyala54,egypt_5th_dynasty1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5325,SM_22cbce_3,egypt19thc_4,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5325,idrimi,mesopotamia_27_25_7,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5325,anatolia_14_3,indus3,-1400,-1300,Late Bronze,Hittite,Anatolia,-2500,-2000,Harappan,Indus,India-Pakistan
0.5325,Diyala54,mesopotamia_27_25_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5325,diayla_9,idrimi,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.5325,egypt_19th_5,egypt_19th_dynasty_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5325,egypt_18_34,egypt_18th_dynasty7_1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5325,canaanite_1,mesopotamia_27_25_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5325,canaanit_61,egypt_18_34,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5325,indus2,levant_14-12_3,-2200,-1900,Harappan,Indus,India-Pakistan,-1400,-1200,Late Bronze,Canaanite,Levant
0.5325,Diyala53,egypt_18th_dynasty7_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5325,SM_22cbce_4,egypt_18th_dynasty7_1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5325,egypt_18th_1,khafaji3,-1600,-1300,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5325,levant_14-12_3,sm_22_9,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5325,SM_22cbce_3,indus3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.5325,khafaji3,mesopotamia_27_25_7,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5325,levant_1400-1200BC_2,mari5,-1400,-1200,Late Bronze,Canaanite,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5325,egypt19thc_4,susa3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.53,canaanit_61,egypt_18th_dynasty7_1,-1400,-1200,Late Bronze,Canaanite,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.53,diayla_9,egypt_4thd_15,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.53,egypt_5th_dynasty1,thutmosesIII-1,-2500,-2300,Old Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.53,canaanit_61,egypt_12thC_19,-1400,-1200,Late Bronze,Canaanite,Levant,-1200,-1100,New Kingdom,Egyptian,Egypt
0.53,levant_14-12_3,sm_22_7,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.53,Diyala56,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.53,Diyala53,Diyala54,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.53,khafaji3,ramsesII,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.53,SM_22cbce_3,levant_1400-1200BC_2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,Diyala56,egypt_18d_44,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.53,Diyala55,egypt_3rd_dynasty6,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.53,Diyala55,canaanite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,susa2,thutmosesIII-1,-1400,-1100,Late Bronze Age,Elamite,Iran,-1500,-1400,New Kingdom,Egyptian,Egypt
0.53,Diyala54,khafaji3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.53,egypt_19th_5,khafaji3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.53,Diyala56,susa3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.53,anatolia_14_3,susa1,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.53,egypt_12d_9,mari5,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.53,khafaji3,susa3,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.53,anatolia_14_3,egypt_3rd_dynasty6,-1400,-1300,Late Bronze,Hittite,Anatolia,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.53,Diyala55,levant_1400-1200BC_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,egypt13c_3,idrimi,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.53,SM_22cbce_2,Wasit63,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.53,egypt_18_34,hazor-lb-1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,egypt_18th_1,mesopotamia_27_25_7,-1600,-1300,New Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.53,diayla_9,levant_14-12_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,canaanit_61,diayla_9,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.53,canaanit_61,egypt5d_31,-1400,-1200,Late Bronze,Canaanite,Levant,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.53,egypt_18th_dynasty7_1,levant_14-12_3,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.53,Mari1a,egypt_6_1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.53,egypt_18d_44,sm_22_9,-1500,-1400,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5275,Mari1a,egypt5d_31,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.5275,Wasit63,mesopotamia_27_25_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5275,egypt_18d_61,susa2,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5275,idrimi,mari5,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5275,anatolia_14_3,egypt_12thC_19,-1400,-1300,Late Bronze,Hittite,Anatolia,-1200,-1100,New Kingdom,Egyptian,Egypt
0.5275,indus2,indus3,-2200,-1900,Harappan,Indus,India-Pakistan,-2500,-2000,Harappan,Indus,India-Pakistan
0.5275,Mari1a,susa2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5275,canaanit_61,indus2,-1400,-1200,Late Bronze,Canaanite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.5275,egypt5d_31,idrimi,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.5275,egypt_18th_dynasty7_1,egypt_19th_5,-1600,-1300,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5275,egypt_18th_dynasty7_1,indus1,-1600,-1300,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5275,Diyala53,canaanit_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5275,Diyala53,levant_14-12_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5275,egypt_19_5,egypt_3rd_dynasty6,-1300,-1200,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5275,egypt_12d_9,khafaji3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
